"","Date","Open","High","Low","Close","Volume","VWAP","TWAP"
"478",2016-12-09,776.10165939,782.1993649,774.70460595,780.91689274,2930759.77435225,778.74627697,778.70584151
"479",2016-12-08,769.85694575,782.12231996,768.37223537,775.58647917,2230156.40451429,776.9761779,776.87030814
"480",2016-12-07,768.48680332,774.98120478,763.32147242,769.89913866,2128775.02724666,769.29827912,769.46898404
"481",2016-12-06,768.15456133,773.82893682,764.53135809,768.16455895,2909250.98478726,768.54524599,768.52550228
"482",2016-12-05,793.08581002,794.38282022,762.49058691,770.02086866,3106697.08452711,773.94019312,774.17302602
"483",2016-12-04,784.33657592,792.64489268,779.48697023,792.64489268,2991573.53111101,785.73365916,785.47628643
"484",2016-12-03,792.46560216,792.46560216,778.93967223,783.63209667,2336567.70563223,785.78323486,785.1370435
"485",2016-12-02,773.62222831,799.60361858,773.41348649,792.65233135,4187565.48756255,789.76919772,789.70931468
"486",2016-12-01,758.57133276,774.67077937,758.50054128,772.86150947,4367603.33246736,767.41670592,766.9308693
"487",2016-11-30,747.49386867,763.31233945,747.10246595,758.47362158,2995908.28318889,757.1645755,755.87466824
"488",2016-11-29,748.48608195,750.09334693,746.24493396,747.57985206,1253401.69053338,748.1158636,748.04493074
"489",2016-11-28,744.65170326,751.73996438,744.40484672,748.16148149,1995922.43982659,748.43572619,748.46236969
"490",2016-11-27,744.81380989,750.67527797,739.17430942,744.11758969,2291099.98680391,745.13072051,745.02212601
"491",2016-11-26,748.81452535,751.38568475,737.52018575,745.07950636,1848476.1854459,746.22803484,746.18823933
"492",2016-11-25,748.84634026,751.00373701,741.19064722,749.32440806,2184685.81883335,746.46775405,746.60429991
"493",2016-11-24,756.11055796,760.19673906,740.05559168,747.58853108,3671406.57492918,750.5767737,750.65685888
"494",2016-11-23,771.47690375,773.0086458,746.95663567,755.8826538,3605336.58110328,759.74865129,760.36680131
"495",2016-11-22,752.04415717,774.18179517,747.66989511,771.31677094,2777983.5039143,758.1681387,758.45186868
"496",2016-11-21,744.05960875,753.749663,738.68431975,752.25326847,3166307.21061188,747.08125627,747.40357657
"497",2016-11-20,771.40711889,776.69548259,728.62282714,743.49402373,4284328.03572914,758.4633286,760.32697181
"498",2016-11-19,773.27764242,781.31260436,760.85437277,771.60368959,2970086.51352325,770.97860077,770.89885811
"499",2016-11-18,763.22093008,775.75180717,757.20402161,773.71317293,3630806.92002449,767.63459073,767.78730053
"500",2016-11-17,772.50056391,786.01515925,758.72154812,763.42939399,4585340.73795939,771.37317489,770.71757532
"501",2016-11-16,717.36598621,775.89150269,715.83535772,772.06005477,6975152.07703618,740.58381451,737.89128438
"502",2016-11-15,713.12586903,724.7752413,711.89396589,718.35222736,4458289.50463818,718.29090326,718.30105403
"503",2016-11-14,705.35324955,714.18889139,702.33391486,712.67731602,4121991.46233796,707.97987308,707.83702248
"504",2016-11-13,711.47341921,711.47341921,688.61526772,705.10073092,3364400.34052053,701.39037933,701.32481854
"505",2016-11-12,723.52335612,723.85386428,707.72322006,711.4178673,5062407.82871137,714.35832482,715.63186888
"506",2016-11-11,722.86557526,725.57436153,718.32079518,723.83641555,2614782.4356781,722.55743381,722.48975004
"507",2016-11-10,729.29359611,730.28479194,716.80073879,722.83240511,3077979.10397341,722.45090764,722.07218673
"508",2016-11-09,712.21328165,736.47633602,711.17552772,729.81921357,3815622.79395454,728.57287387,728.30457402
"509",2016-11-08,705.30117757,717.56798232,704.67587188,712.39036821,2964749.85448584,710.09303109,709.92409959
"510",2016-11-07,713.15113165,713.15113165,699.51344659,705.2147006,2736527.0952797,705.59128053,705.68899671
"511",2016-11-06,702.62411505,716.24252205,698.64158253,713.31888084,2330148.00922678,709.57874593,709.48921983
"512",2016-11-05,702.21170536,706.95255993,695.35973405,702.20553862,2233225.77248558,701.52405814,701.38944779
"513",2016-11-04,689.96105796,708.40122497,682.81025451,702.46841458,5743536.74699252,698.2603487,698.86678757
"514",2016-11-03,751.6328015,758.64773376,673.68350981,689.30182772,7139368.85063385,728.1377794,732.92331512
"515",2016-11-02,740.90997873,751.09381904,729.39156065,751.09381904,2128791.71429055,736.58010148,736.41877416
"516",2016-11-01,710.15394741,743.50808354,709.89583426,740.36751708,4648237.1291845,732.74406903,732.72510247
"517",2016-10-31,712.18190356,718.16367359,693.52312709,708.45473787,4908673.69297978,710.41553417,710.06450723
"518",2016-10-30,722.63581475,722.63581475,702.936732,713.33494323,3979135.65425613,715.32832454,715.26735223
"519",2016-10-29,694.49359782,729.12346523,694.14180265,722.74471921,4459071.88619218,714.84203745,714.27432405
"520",2016-10-28,695.58193229,696.22411767,688.97082979,694.56285749,3444693.05813718,693.55404355,693.5301156
"521",2016-10-27,688.67961743,697.68780602,687.00345812,695.59543629,2843285.73087261,692.41598986,692.42067394
"522",2016-10-26,663.54516621,690.25395831,663.54516621,688.98756936,2518267.99891463,675.56045323,674.9256337
"523",2016-10-25,661.84016119,675.55791236,658.38435867,664.92028777,2163314.67393824,665.55960854,665.54135843
"524",2016-10-24,664.3911073,665.08488572,659.19631441,661.69094567,1860439.66448766,661.5064122,661.51998984
"525",2016-10-23,667.70046753,674.07872453,661.3998501,665.06960216,1879674.10144081,666.40475627,666.34590456
"526",2016-10-22,636.05616745,667.21623233,635.2137684,667.21623233,1891899.53640656,652.70677137,648.69862786
"527",2016-10-21,632.32006112,636.08987635,631.9162811,635.97963913,884005.08462024,634.85078008,634.89420487
"528",2016-10-20,631.97519887,633.41904085,628.49616644,632.41363656,1182883.54752578,631.62847096,631.62806109
"529",2016-10-19,641.43834022,642.22551678,628.62137796,631.97939721,1401881.7640286,635.99011083,636.54292918
"530",2016-10-18,643.17839279,643.74937493,638.29759938,641.62421355,1213605.30761111,642.27732319,642.31637054
"531",2016-10-17,644.31457335,645.23682545,641.39529997,643.36841623,1038054.99727734,643.50670136,643.5048352
"532",2016-10-16,641.71318602,647.07108755,641.19570416,644.34130549,1132806.69813175,644.01056302,643.98621057
"533",2016-10-15,642.68156306,645.39042556,638.25569654,641.37464462,1201289.25105352,643.22003291,643.18403118
"534",2016-10-14,640.26798962,645.57949587,640.04126636,642.80049477,1325958.61422055,641.8689314,641.85306804
"535",2016-10-13,640.26219357,642.58371822,638.86050887,640.34410699,1251366.66072611,640.50413567,640.50482331
"536",2016-10-12,643.87246512,644.89310952,638.4807849,640.65451204,1379360.24718304,641.26607126,641.2594903
"537",2016-10-11,620.78677829,646.60855073,618.75852697,643.65407116,1459769.979329,636.54355893,635.55871508
"538",2016-10-10,616.30487334,619.70120193,615.56228353,619.70120193,877459.85872748,617.67871116,617.67514849
"539",2016-10-09,618.05230945,618.44404453,615.22277821,616.26511084,698089.91756549,616.50035226,616.51168874
"540",2016-10-08,618.10519731,619.85331633,617.15443072,617.93083242,673174.99790025,617.99297588,617.9826673
"541",2016-10-07,613.31806785,618.73857768,612.8504956,618.06252138,794833.24732646,616.59030102,616.41864514
"542",2016-10-06,613.80759614,614.38073985,612.77059219,613.33986856,656341.60555849,613.49859317,613.49836025
"543",2016-10-05,611.34103198,614.45118162,610.14428876,613.76234346,661504.83963726,612.31583622,612.29028631
"544",2016-10-04,612.52313655,612.55139049,609.31714506,611.33818549,664787.22550679,610.78421738,610.79499999
"545",2016-10-03,613.23754081,614.06014325,611.74401589,612.46747198,616409.09090947,612.7818067,612.78264236
"546",2016-10-02,614.31418528,614.72188796,610.94073459,613.22939871,627226.00726776,612.95293011,612.93862729
"547",2016-10-01,611.32079563,615.910135,611.32079563,614.36298883,740935.82195267,613.77527358,613.79101654
"548",2016-09-30,606.40276262,611.47543465,604.90552234,611.47543465,803242.8247552,606.35011332,606.31099639
"549",2016-09-29,604.65798324,607.22290142,603.56812285,605.93288048,733386.62550774,605.71177889,605.69377863
"550",2016-09-28,606.53990471,607.07158466,603.79890897,604.67598883,726278.46721945,605.11920183,605.11665712
"551",2016-09-27,607.54416339,610.1703339,603.33589762,606.34751606,823361.41496298,606.39054203,606.38634607
"552",2016-09-26,599.28637582,608.5258662,599.20392741,607.50548583,932315.63324528,604.8734559,604.5082321
"553",2016-09-25,601.50343727,603.46448827,597.45818367,599.51260095,661055.61970339,600.77466061,600.81390194
"554",2016-09-24,602.14853114,604.90356624,599.39994088,601.16654448,641720.31780357,602.32743684,602.26883241
"555",2016-09-23,596.37000582,603.01069944,595.10853302,602.10794281,795992.27468409,599.44080095,599.32559237
"556",2016-09-22,596.40580099,597.99153705,595.0997183,596.52438486,700926.55217714,597.07907114,597.07486458
"557",2016-09-21,594.17758492,598.158554,591.76286674,596.45557925,949770.59286311,596.59193873,596.59026433
"558",2016-09-20,609.04245406,609.85227768,606.58894071,607.52492416,668343.17358776,608.23170687,608.22762627
"559",2016-09-19,609.08822234,609.98589055,606.46964304,608.56056056,743100.5435572,608.68342789,608.68136878
"560",2016-09-18,605.50947803,610.25176508,604.50106481,609.13062238,783143.42806497,607.7282098,607.51288288
"561",2016-09-17,606.09971771,606.44173096,603.60474678,605.35563103,577523.35194909,605.59197547,605.58259642
"562",2016-09-16,606.23613573,608.32158618,605.47900355,606.0547841,642984.85560158,606.5620301,606.55440622
"563",2016-09-15,608.42739151,608.79924913,603.98678712,606.22097002,665973.4408224,607.0574718,607.04510518
"564",2016-09-14,606.84413107,609.51461165,606.31673016,608.53067341,710733.84882727,607.80343629,607.80670397
"565",2016-09-13,605.03019078,609.69338588,604.71415936,606.48542375,758952.64731238,607.06937618,607.07670641
"566",2016-09-12,604.67247683,606.09531307,602.30415123,605.0478359,833903.95340305,604.35427937,604.39421173
"567",2016-09-11,622.651567,628.60637641,592.9324171,603.68412929,1085248.78812767,616.51231037,617.91535298
"568",2016-09-10,620.48303901,624.1615192,620.40579521,622.79362475,669293.01343148,622.09794379,622.10543508
"569",2016-09-09,623.48519731,624.75861523,617.73650375,620.75561805,702923.94566261,620.69722707,620.67367203
"570",2016-09-08,614.27005615,627.45279918,613.05673864,623.21620222,790987.47072688,620.6585941,620.39786917
"571",2016-09-07,612.67321545,614.91546637,609.53461565,614.3387453,709362.25264532,612.51194095,612.48180859
"572",2016-09-06,609.82878354,614.12599186,607.87090482,612.97941845,619691.56467524,611.1259596,611.12442055
"573",2016-09-05,613.04423019,613.04423019,605.64889694,610.29485031,635616.10696941,609.57906341,609.58221805
"574",2016-09-04,603.75891454,614.93302489,599.12247915,613.02325802,677462.0564096,607.71631595,607.58675966
"575",2016-09-03,576.1860403,605.64096112,573.97735409,603.32091955,657854.46360377,581.14535852,580.35040987
"576",2016-09-02,574.5331378,577.05950096,571.50908475,575.79239008,537718.43985156,574.32645084,574.30109934
"577",2016-09-01,577.02117621,577.93793763,572.80998214,574.48879295,504260.21589124,574.83179099,574.82199195
"578",2016-08-31,579.64903086,580.50399569,573.90380099,576.89165916,519220.660086,575.95305632,575.95137401
"579",2016-08-30,574.5959296,580.7250077,574.46788799,579.23676373,515156.56567699,578.04432345,578.00362305
"580",2016-08-29,573.7492042,576.52315738,572.15004464,574.94602842,510160.373171,574.80922496,574.8133322
"581",2016-08-28,569.48954742,574.48397879,568.43016429,573.07387397,474927.84844122,571.8344998,571.81762514
"582",2016-08-27,579.64109216,580.15633612,566.67733917,569.06195074,501286.64467523,573.61541929,573.71712705
"583",2016-08-26,577.58230922,581.13456702,576.91903733,579.52100272,461771.60000946,579.24267134,579.24519866
"584",2016-08-25,579.87428522,580.18926656,575.36068655,577.74707174,520120.45706102,577.10058333,577.11084901
"585",2016-08-24,583.00941702,585.135473,579.33661045,579.9595924,485930.90971902,581.51495782,581.47899291
"586",2016-08-23,588.97879694,592.11718665,579.82337262,583.07979436,580712.48703511,585.37477243,585.58470272
"587",2016-08-22,584.39019468,589.82159427,581.83980212,587.67732356,479023.1223194,584.85713555,584.79861153
"588",2016-08-21,584.88433913,586.79515495,581.77586974,584.16453169,445514.79466763,583.93925098,583.91568262
"589",2016-08-20,577.35880072,586.77184166,576.38571184,584.67466426,497368.79896879,581.35851558,581.27213381
"590",2016-08-19,573.82935346,578.79483577,572.95607127,577.19424806,488242.18907682,576.59073506,576.59434091
"591",2016-08-18,574.62959091,580.86863885,572.80769229,576.12918799,528462.38041684,576.86985379,576.87570442
"592",2016-08-17,579.69641797,581.08686733,569.76443589,574.78133141,537869.40542533,577.08716129,576.95593795
"593",2016-08-16,569.81725284,583.6123408,568.97736449,579.27140608,629479.79259194,575.38131559,575.3665577
"594",2016-08-15,574.50391618,577.21181229,561.72856865,570.62060997,603600.65695136,572.45397874,572.29758853
"595",2016-08-14,588.83104818,588.99649768,567.83558473,574.70042657,709769.77242504,579.8587092,580.43453431
"596",2016-08-13,589.51432716,592.32374851,586.2568376,588.51042356,570606.54854975,589.56682816,589.58304458
"597",2016-08-12,590.2993378,592.25234456,583.28896097,590.27623871,646794.78206548,589.68369239,589.6633257
"598",2016-08-11,597.06454214,599.08685438,590.13241792,590.74727607,597392.95306586,596.51408626,596.25938085
"599",2016-08-10,585.80738647,601.13415739,584.05097295,596.86967664,900438.44655028,593.10756211,592.98557256
"600",2016-08-09,589.81606168,589.89872444,580.82987733,586.57462941,881743.07424354,586.43567214,586.436416
"601",2016-08-08,587.48797509,591.91604899,584.09797472,590.28398596,845269.50359018,588.20501278,588.27385467
"602",2016-08-07,583.56299827,594.01059509,581.85939702,588.89679096,951906.8469238,586.63770276,586.63209063
"603",2016-08-06,568.13836807,584.65150877,562.94200452,582.97191396,875164.32070019,571.31887659,571.15390911
"604",2016-08-05,570.90583967,570.90583967,565.87365003,568.98908557,846024.46938733,568.40195718,568.4306166
"605",2016-08-04,561.70375759,574.49571663,561.22041907,570.30176343,1202995.627917,567.90189075,567.8361788
"606",2016-08-03,535.85005474,565.75124043,529.5770569,562.20993457,1531949.58547413,550.74899017,549.86722179
"607",2016-08-02,611.80193737,617.87240973,498.00014935,535.99520333,1189321.91583481,596.29877282,598.2022504
"608",2016-08-01,623.82702298,627.90820432,611.74187841,611.75543871,840969.21383638,622.30246772,622.29851812
"609",2016-07-31,657.56983591,657.56983591,622.75901951,623.88725504,798784.97048553,635.33494608,636.21786818
"610",2016-07-30,659.72720496,660.13559091,655.98429433,657.45963499,436803.35559503,658.33448051,658.2898551
"611",2016-07-29,655.91100279,660.83199681,655.21089508,659.69934928,553938.7720421,657.9842401,658.00089946
"612",2016-07-28,655.09973465,659.85466178,654.26610838,656.03178881,588661.20340316,657.04837391,657.03657814
"613",2016-07-27,651.75309459,660.40059375,648.43710035,656.04382133,673205.54867893,654.43940534,654.5271872
"614",2016-07-26,656.95942996,658.49873511,648.19798289,651.88754595,767969.26443184,653.81243576,653.86768002
"615",2016-07-25,662.24778931,663.25160834,653.83170706,656.57093752,618822.45340037,658.13226444,658.15356327
"616",2016-07-24,656.11695896,656.11695896,656.11695896,656.11695896,594711.91846701,656.11695896,656.11695896
"617",2016-07-23,651.75676514,657.0148217,649.49584732,655.22979225,594848.71454299,654.36990203,654.40450555
"618",2016-07-22,666.08809752,666.08809752,666.08809752,666.08809752,764243.72516752,666.08809752,666.08809752
"619",2016-07-21,666.67462911,667.14061278,660.85011553,666.49145344,764517.25977469,665.0458089,665.07585792
"620",2016-07-20,674.92212319,674.92212319,674.92212319,674.92212319,719284.16251492,674.92212319,674.92212319
"621",2016-07-19,675.46127131,677.03156507,668.99558207,675.90559753,719322.28850215,673.87206551,673.84828702
"622",2016-07-18,680.1495697,680.1495697,680.1495697,680.1495697,752528.34600954,680.1495697,680.1495697
"623",2016-07-17,664.24234801,683.3663395,663.21953456,679.82369004,750546.73391538,671.02008798,670.57774072
"624",2016-07-16,663.7347544,663.7347544,663.7347544,663.7347544,757111.4886146,663.7347544,663.7347544
"625",2016-07-15,659.46230048,668.3684637,659.45294148,663.84125489,756558.62807001,664.38139679,664.39501192
"626",2016-07-14,656.1320601,656.1320601,656.1320601,656.1320601,872834.40947004,656.1320601,656.1320601
"627",2016-07-13,664.54772942,668.99658662,656.6696264,656.6696264,871225.09144227,664.76470145,664.73591774
"628",2016-07-12,650.00737441,650.00737441,650.00737441,650.00737441,832987.18920692,650.00737441,650.00737441
"629",2016-07-11,649.06130101,660.17308204,646.80844614,649.93335884,833717.14546279,650.99038346,650.96525855
"630",2016-07-10,650.30174876,651.79407144,643.75670402,649.62413457,868897.08659705,648.47484953,648.50450497
"631",2016-07-09,666.04285721,666.04285721,634.1109692,650.19276947,1118773.61575323,652.43847376,652.77269311
"632",2016-07-08,640.85941231,667.14776446,638.73732079,667.14776446,963545.44321311,648.81192157,649.21297856
"633",2016-07-07,680.0281868,684.61720457,612.80418352,642.15978201,1225515.00244966,643.21410425,645.11166797
"634",2016-07-06,674.29922819,686.79789593,673.28603759,680.00511389,838261.15150728,678.98804608,678.98582629
"635",2016-07-05,687.84931237,688.28848414,667.29423434,673.34994045,818314.44309012,678.61501845,678.73085139
"636",2016-07-04,659.80649472,689.10274542,652.90339326,689.09200975,792020.25255455,674.3206522,674.50129742
"637",2016-07-03,710.52772719,710.52772719,651.33339412,659.469349,900835.85885044,679.95503186,680.7646675
"638",2016-07-02,680.87744097,709.49956914,680.37553473,709.49956914,770856.58523132,693.71029783,693.5854403
"639",2016-07-01,676.23307891,688.71895084,671.53789471,680.55024694,779488.87238389,680.63257215,680.5878127
"640",2016-06-30,642.11766185,677.32552952,637.70684874,676.90311749,781723.70045484,656.95503002,656.70493547
"641",2016-06-29,648.09256976,648.09256976,627.3908863,641.31518226,806073.72213013,637.8052392,637.78935805
"642",2016-06-28,657.01744108,657.11547727,638.37787681,649.33759685,819215.24168918,649.61141222,649.58350696
"643",2016-06-27,628.64595717,647.83053301,617.79962616,647.83053301,866701.25511005,636.83138132,636.80914977
"644",2016-06-26,665.87947634,667.2772379,610.94720512,627.19578031,842326.50681578,641.94246613,642.42019803
"645",2016-06-25,663.97400986,691.58125504,645.68853427,666.0251882,843471.92001647,674.09180716,673.47300638
"646",2016-06-24,622.99208025,676.23199417,622.99208025,664.20619716,1121584.04165845,654.43603894,654.44492467
"647",2016-06-23,598.85898912,629.69972146,550.43524889,623.04000797,1228257.32896115,592.87455986,592.88221679
"648",2016-06-22,668.46814116,681.58517827,591.68937864,595.0794273,1159613.8057483,656.06874635,656.02334398
"649",2016-06-21,747.75256031,747.75256031,639.50169164,668.81752101,1165014.23087325,693.48957113,695.2476375
"650",2016-06-20,773.4457044,774.39655383,746.42331285,748.59322913,890548.29865043,762.1307234,762.5678084
"651",2016-06-19,761.69728307,778.59780756,752.41783856,774.57794274,744550.29057099,766.36739525,766.51303779
"652",2016-06-18,754.44173313,783.48063723,739.46075823,761.89634243,840350.95775331,757.81831431,758.43911627
"653",2016-06-17,773.88974465,780.71674446,725.21144869,754.92659426,1032074.68422888,756.34767645,756.74478419
"654",2016-06-16,702.96683392,780.09752899,702.96683392,774.88082278,1025021.45403115,746.89954402,745.2548464
"655",2016-06-15,696.46044806,702.24491356,682.8024538,701.61862953,652051.70474095,693.81580793,694.09039795
"656",2016-06-14,711.53358505,711.53358505,676.519405,696.6361093,845812.34689381,698.59910127,698.31555246
"657",2016-06-13,696.20520411,720.74058718,690.05009269,711.38023366,1022131.73484532,703.94912715,704.06592062
"658",2016-06-12,617.26652752,708.07236753,614.31850955,696.67670687,1117698.90796286,657.25326529,654.71665857
"659",2016-06-11,585.37130486,616.28075397,585.15208961,615.55523285,677206.80669964,589.98797122,589.97474831
"660",2016-06-10,583.02572365,586.54286122,580.74372473,585.28767319,630919.65033227,583.43843187,583.4375275
"661",2016-06-09,588.85649383,589.07510105,576.9318331,583.12054302,643879.69452442,584.74291481,584.75221214
"662",2016-06-08,582.77996692,589.50347556,577.93846875,588.8918676,651396.19822823,582.96730507,583.05904036
"663",2016-06-07,591.2436549,595.96620338,574.05355219,582.51547375,755857.25907442,586.94845719,587.18092229
"664",2016-06-06,579.92741467,591.48612215,578.85947444,590.8216601,681481.76876454,587.62548697,587.61600028
"665",2016-06-05,575.68154717,587.60081059,574.20833144,579.78772604,684477.83212922,581.120772,581.09013314
"666",2016-06-04,573.71315531,591.7208636,567.88967626,575.37274806,754332.54716792,576.50397786,576.45560427
"667",2016-06-03,543.95961244,576.7478564,543.35431077,573.44262773,761999.23503531,560.35340579,559.60041204
"668",2016-06-02,543.39733839,548.14503832,539.7554662,544.18627569,660749.12112184,543.61331816,543.59227035
"669",2016-06-01,540.22612434,549.3313317,532.97043314,543.78915177,714588.48276217,540.6023874,540.65335415
"670",2016-05-31,554.50618491,560.62589652,528.39973472,539.94322909,825846.49143822,551.24619303,551.34947516
"671",2016-05-30,553.05535154,563.90462884,548.61913609,553.86089212,820278.52901349,556.34200315,556.37449325
"672",2016-05-29,560.2916742,584.45551751,539.40602136,551.98987932,1043713.85575292,558.79959029,558.63939199
"673",2016-05-28,486.23358993,570.52095482,486.23358993,564.38493725,935185.11030144,522.0301926,521.03703158
"674",2016-05-27,458.30394321,491.47063477,458.26009416,486.96270289,762209.73119688,484.69382495,483.93341197
"675",2016-05-26,454.41029024,458.76425012,452.28964324,458.27995631,477365.25360431,456.04884493,456.02807441
"676",2016-05-25,451.20410279,455.39990771,451.00428382,454.62481886,455271.9919381,453.36862428,453.35602333
"677",2016-05-24,448.0899157,452.34085478,447.48952006,451.14069358,433333.03788356,450.41379746,450.41221676
"678",2016-05-23,444.41039201,448.1940739,443.83197706,447.7207129,436884.59202685,446.77408086,446.68314103
"679",2016-05-22,446.95066365,447.09180592,443.1629776,444.35542402,418490.86021118,445.88533103,445.89745072
"680",2016-05-21,446.18276615,447.55962213,445.29851708,446.8314102,410763.52941729,446.48123264,446.48675082
"681",2016-05-20,440.40241296,448.3952264,440.40241296,446.29813839,472432.34740633,445.4757483,445.47658111
"682",2016-05-19,455.73879879,456.57211513,441.56318334,441.56318334,510266.82920704,452.75466094,452.87524382
"683",2016-05-18,454.81317332,456.88561813,454.60930089,455.82113373,455360.25871277,455.95065644,455.94826652
"684",2016-05-17,454.21778314,455.89317121,454.15374446,454.89081937,439403.75961921,455.15162511,455.15138637
"685",2016-05-16,457.96759059,459.51000323,452.84337713,454.493541,442728.92389361,457.57687148,457.60821291
"686",2016-05-15,455.89237341,459.4651041,455.89237341,457.80471315,417021.635852,457.40156159,457.38509251
"687",2016-05-14,456.15883507,458.24690836,455.0934245,455.82279797,398402.50681111,456.69565239,456.6881858
"688",2016-05-13,455.01520577,457.44258867,454.13416805,456.6550878,447355.23877738,455.91127209,455.92342787
"689",2016-05-12,454.12113318,456.17978529,450.5699133,455.49345998,494400.99164273,453.15648708,453.15549375
"690",2016-05-11,452.15934448,455.23202661,451.7657246,454.13347467,478952.08760662,454.18720733,454.18588411
"691",2016-05-10,460.36981277,462.48272543,450.28073854,451.51999829,521127.45473752,456.04229991,456.1890011
"692",2016-05-09,456.66956568,462.51708398,455.78038893,460.64796337,475537.41691705,458.53349148,458.43930871
"693",2016-05-08,457.98388307,458.70735018,454.95200378,457.63322086,438997.31205868,457.26553125,457.25923837
"694",2016-05-07,458.23830387,459.89931493,456.61777118,458.00646467,471204.90050908,458.24409428,458.24186677
"695",2016-05-06,447.62498774,459.49071802,446.28174447,457.46527624,522985.74538788,451.66556872,451.53193686
"696",2016-05-05,447.27263077,449.52923195,445.38076395,447.1889761,472305.36632401,447.35697321,447.35683712
"697",2016-05-04,450.21374777,450.4178754,445.69482518,446.93091132,493496.68439608,448.01297085,447.99251707
"698",2016-05-03,445.09849267,450.90973903,443.2640709,450.0830394,535272.19216422,447.1793504,447.21052685
"699",2016-05-02,452.08996538,454.15081501,442.24317425,445.42046022,564896.17508861,447.50135239,447.81796789
"700",2016-05-01,447.76449929,453.39290977,446.91840174,451.69043317,459537.48888566,450.82932869,450.81811819
"701",2016-04-30,454.53042783,455.33898801,447.30671672,447.8240554,491988.74614263,452.30998248,452.33611676
"702",2016-04-29,451.18017257,455.68014206,445.56441539,454.7752452,496768.41693299,450.65355644,450.70184836
"703",2016-04-28,446.02626585,451.09935021,437.33785326,449.8823186,605308.22737503,444.44714215,444.48763837
"704",2016-04-27,464.74667898,466.85352794,444.6833563,444.6833563,612765.87448525,459.54958317,459.76512437
"705",2016-04-26,460.10049425,467.22150598,460.10049425,465.09920779,567898.39173927,463.45551327,463.46560539
"706",2016-04-25,458.17951249,465.51612205,454.74304832,460.71918451,624772.37506816,459.14824684,459.07247199
"707",2016-04-24,451.12087646,459.22334392,450.09327124,458.23992061,550211.72813021,454.06712432,454.01262377
"708",2016-04-23,445.9904272,451.25327939,444.19235683,450.43784231,486522.7329612,446.78604093,446.79164183
"709",2016-04-22,450.5281738,450.85399015,444.41987121,445.24668129,520484.45132866,446.31769483,446.33574001
"710",2016-04-21,443.64622473,450.96744941,442.98820532,449.60915472,498575.47664801,445.74180982,445.7805606
"711",2016-04-20,437.37525456,445.2410614,437.31382469,443.57387008,530183.42101861,440.0917809,439.9649385
"712",2016-04-19,431.08565578,438.76921229,430.63555412,437.66391123,454342.41665979,432.09957581,432.07704759
"713",2016-04-18,428.88853732,431.71399942,428.88853732,431.71399942,430918.71033537,430.41996527,430.42100584
"714",2016-04-17,431.09982218,432.63351747,427.71972802,429.04997184,423024.6548841,430.20583593,430.20438817
"715",2016-04-16,430.76784398,434.47011528,429.91068072,431.1238691,436975.34295893,431.75441644,431.74336778
"716",2016-04-15,425.93908396,430.93929705,425.84821342,430.81020169,467364.94126978,428.7215907,428.65659238
"717",2016-04-14,425.34129043,426.97218235,424.62153063,425.77745385,432662.60040696,425.76415569,425.76269472
"718",2016-04-13,427.41539722,428.90359912,423.79432996,425.06609062,472626.94715633,426.09541462,426.09465396
"719",2016-04-12,424.03430472,429.29082806,424.03430472,427.21917464,500130.52054074,427.18429122,427.15707227
"720",2016-04-11,422.50296895,424.00350518,420.49151922,423.90586385,448181.87032494,423.0240451,423.00727786
"721",2016-04-10,419.36068488,422.91009763,418.38851461,422.35033028,409634.6622351,421.00196704,420.96943043
"722",2016-04-09,419.50043333,419.79230254,412.18565779,419.30029011,427974.4148884,418.00820827,418.03565921
"723",2016-04-08,423.6713062,425.78666542,418.40560051,419.57962952,488320.4308239,423.68121514,423.72290098
"724",2016-04-07,424.20151379,424.84689265,421.13910996,423.39532344,483340.50823777,423.4800898,423.4855538
"725",2016-04-06,425.1554347,425.73706339,423.11768886,424.44539018,462858.35820185,424.54339,424.54565065
"726",2016-04-05,421.62673993,425.72435851,421.23324663,425.19491431,454827.67317886,424.03842486,424.02378476
"727",2016-04-04,421.31390474,422.29207262,420.32228202,421.70830514,439927.95194336,421.43416632,421.43557647
"728",2016-04-03,421.59165785,422.02403019,419.7733594,421.37460367,412152.20096178,420.84315888,420.83977144
"729",2016-04-02,418.40661267,423.41616728,418.40661267,421.24059517,425157.0391324,421.37312566,421.36980759
"730",2016-04-01,418.0915817,419.40916574,416.66210098,417.83678216,439016.21152914,417.71454815,417.71050311
"731",2016-03-31,415.69452286,419.69361565,415.69452286,418.33592301,478122.71504684,418.47110647,418.45478575
"732",2016-03-30,416.92006901,417.52481591,413.0005867,415.68678114,451622.0373693,415.8358462,415.81952457
"733",2016-03-29,426.59540899,429.30102066,409.99392414,416.94351059,552348.07948664,420.54962112,420.96649387
"734",2016-03-28,428.63048334,430.18432627,425.54123508,426.30462173,480589.0603206,428.01954663,428.02113536
"735",2016-03-27,419.58940161,431.56712127,418.97169373,429.13352428,481000.1138841,423.43082385,423.09149916
"736",2016-03-26,419.05632341,420.41428382,418.64021859,419.37999972,419067.7934046,419.43601966,419.43441012
"737",2016-03-25,418.80963101,420.23613577,416.5810147,419.20108132,444302.26849333,419.08099974,419.08703145
"738",2016-03-24,420.13975776,420.46533913,416.50755714,418.63496472,470042.41270839,418.85364394,418.86403015
"739",2016-03-23,421.17052928,422.55590834,419.49232902,420.31140614,458913.47754525,420.69944148,420.69265472
